grp,id,screenName,content,valence,harm,arousal,fairness
0,2032,SheerVraHock,"To be fair, the lobbying arm of the gun manufacturers says the underlying problem is NOT enough gun ownership. <hashtag> USA <\hashtag> ! https://t.co/kZdrZsZxZY",0.604166667,0,0.540957532,0.869485703
1,2033,mikalaysia,@marcorubio Why isn't there a category for gun control on topics to email u on ur website? Trying to contact my Sen. https://t.co/agqxV9osuc,0.604166667,0,0.83724533,0.156292326
0,2034,Stevenesp1,this is what Obama actually thinks his gun control policy will do !!!!! https://t.co/wGT5uGCD11,0.604166667,0,0.073032148,0.616573298
0,2035,quillerm,"Dems renew push for gun control measures, aim for terror watch list | Fox News | https://t.co/uziLONnyT6 https://t.co/1cWXnlYVw3",0.604166667,0,0.95776449,0.704259722
0,2036,NNwogbo,"Racial equality, gender equality, soccer, income equality, gun control  https://t.co/sKK6zUYE4v",0.604166667,0,0.378134449,0.211375896
1,2037,CityMakeupLoft,What can we all do to help stop Chicago's gun violence? https://t.co/lEbO9kUmKT,0.604166667,1,0.972275497,0.964857246
0,2038,isa_schmidt45,"#thomapgov hillary calling 4 gun laws can go either way w swing states,some ppl say we need change others say 2nd am rights more important",0.604166667,1,0.652625474,0.771102774
1,2039,BosleyPamela,"Steve Harvey Show,"" 2pm,Chan 5, 07/20 covering Chicago Gun Violence &amp; Unsolved Cases. @SteveHarveytv #MiisingTerrell https://t.co/sjRDM8lzdn",0.604166667,0,0.757913452,0.755301498
1,2040,mondoam,Stephen Colbert's gloves came off over the Senate refusing to pass gun control laws #LSSC https://t.co/3N6Gh2f54K,0.604166667,0,0.221573779,0.57397831
1,2041,LuzBorrero3,The key issue is keeping assault guns away from the hands of criminals. Gun control must be effectively addressed by congress!,0.604166667,1,0.091448437,0.809490384
0,2042,whitegirlpaige,In relation to this look up Switzerland's gun laws ... Lowest crime rate in the world... every adult man has a gun and KNOWS HOW TO USE IT!,0.604166667,0,0.628066344,0.002131323
0,2043,JeanFordmus7ang,GUN CONTROL   Bruce Willis  Ice T  Sandy Hook victim  Venteran  speak up... https://t.co/tGBoHCECSA,0.604166667,0,0.970063473,0.14690435
1,2044,mikalaysia,@marcorubio It's not enough to pray for victims in Orlando. You need to fight for them on Monday as my Senator. Plz vote for gun control.,0.604166667,1,0.01635825,0.653648349
1,2045,RepLoisCapps,We won't ignore the gun violence. Today I continue to demand that Congress vote to #DisarmHate &amp; say #NotOneMore. https://t.co/cpa4jX2CHP,0.604166667,1,0.197741954,0.63720566
0,2046,TriumphalP,@BlaiseInKC Sure they will. Gun control,0.604166667,0,0.570377859,0.797435756
1,2047,rainbowzinnias,We must have a change in this country to end the daily bloodshed from gun violence.#Enough https://t.co/s0xeCZzZJr,0.604166667,3,0.982633189,0.928941069
0,2048,MJBCru4,Howard Stern Defends Gun Ownership after Orlando Attack: 'Do You Want a Fighting Chance or Not?'  https://t.co/WWs9WSylcF via @BreitbartNews,0.604166667,0,0.117033516,0.222803104
1,2049,BittrTiwttr,#OrlandoShooting suspect was US citizen w/gun license.  Don't let questions of terrorism distract from the real issues of gun control,0.604166667,0,0.215974887,0.535054339
0,2050,CedarvilleNews,Gun control isn't solution to #USA violence says @Cedarville prof &amp; fmr #Cleveland police chief Patrick Oliver @WDTN https://t.co/C21CEjdnEP,0.604166667,0,0.695151672,0.913355782
1,2051,abkiel,House Republicans Shut Off Cameras After Democrats Start Sit-In For Gun Control https://t.co/2KNNKqSctl via @thinkprogress,0.604166667,0,0.925094693,0.969766577
1,2052,sarakd1011,Congressional Dems renew gun control push after Orlando massacre  https://t.co/ix2WTOksmg,0.604166667,0,0.481363612,0.336429826
0,2053,antbarbieri59,When people realize that gun laws will only affect law abiding citizens then we'll be okay. Rest in peace to everyone in Orlando..,0.604166667,2,0.160830139,0.544522051
1,2054,andyeford,Democrats hold Congress 'sit-in' protest to force gun control vote https://t.co/vxKNDuavVD,0.604166667,0,0.894807748,0.309732132
0,2055,JeremeW,"@conflictedracer agree, but the gun is not the problem either",0.604166667,0,0.069376059,0.449926298
0,2056,griffster7,Look what happened IMMEDIATELY after House and Senate pushed for gun control https://t.co/an8nm6pfiK,0.604166667,0,0.59761446,0.180896337
0,2057,LogCabinGOP,"MEDIA ALERT: LCR President @gregorytangelo on @TheBlaze w/@TomiLahren at 7pm ET re: Trump, the Second Amendment &amp; more #2A (@dish Ch. 125)",0.604166667,0,0.510225771,0.211422327
0,2058,Scarlettdkb,"After Orlando, Whoopi Goldberg Sets Her Sights On Second Amendment Supporters https://t.co/I5guflhaFg",0.604166667,1,0.283238101,0.187837021
1,2059,Wadouthit,#VegasDebate  @HillaryClinton  Clinton: Common sense regulation does not conflict with Second Amendment gun rights.,0.604166667,1,0.579337183,0.311939918
0,2060,maf1989,I added a video to a @YouTube playlist https://t.co/Zg1oG9iBYw Innocents Betrayed - The History of Gun Control - FULL LENGTH,0.604166667,0,0.421150716,0.149601282
0,2061,tianrossi,Congress is in the middle of a 12 hour filibuster on gun laws but I can't hear that word without thinking of this https://t.co/wB3MSzYUxz,0.604166667,2,0.413854325,0.132566663
0,2062,k_alanb,"@Talkmaster this is gun control, my daughter, using both hands! https://t.co/8XWZp2OGIe",0.604166667,0,0.35691141,0.278902862
1,2063,bryonylorelei,"In the UK, a gunman went on a shooting spree in a school in 1996, killing 16. We changed the gun laws. There has been just 1 gun spree since",0.604166667,3,0.218171762,0.394500985
0,2064,menmisery29,https://t.co/vCdCtUslgRSupreme Court upholds reach of gun ban for domestic violence,0.604166667,0,0.189232885,0.010631079
1,2065,CindySThomas,Niki Tsongas (@nikiinthehouse) has taken NO money from the NRA.  She's fighting to keep us all safe from gun violence. <hashtag> ban assault weapons now <\hashtag>,0.604166667,1,0.870129448,0.606832133
1,2066,asteward77,#WearOrange for those that have died due to gun violence. Enough is enough. https://t.co/s7X9OfjP7c,0.604166667,3,0.338834829,0.934264193
1,2067,RepJamesSmith,Donald Trump says ‘Second Amendment people’ may be the only check on Clinton judicial appointments https://t.co/dPN61mnO05,0.604166667,0,0.871970217,0.773763979
0,2068,JDKeene,@billmaher She said she would like to impose gun laws similar to Australia who has banned guns. What else do U need?,0.604166667,2,0.391646233,0.185787236
1,2069,michelle_gajda,Second: Prove that cities wouldn't have even higher rates of gun violence absent these life saving laws.  https://t.co/BosIWbnZbH,0.604166667,3,0.228220127,0.995457771
0,2070,OwenFasterfrogg,The #PulseShooting is a #terrorattack not an opportunity for #guns and gun control rhetoric. Please stand with the @NRA to enforce gun laws.,0.604166667,3,0.024045174,0.141419533
0,2071,HRF12,#myrockhall Second Amendments and @WhiskeyPull getting ready! @RocknRollHall https://t.co/GunQ4HyFEi,0.604166667,0,0.691424676,0.520577104
0,2072,ShayneAlbertson,@chickencoop_14 Our gun laws have changed. You don't realize how many restrictions there already are.,0.604166667,0,0.762535667,0.272460523
0,2073,RonalGamez,@jacobsjj @RepGarretGraves it's our right under the second amendment.,0.604166667,0,0.44218903,0.053619018
0,2074,hondarails,@FINALLEVEL you'll love our gun laws,0.604166667,0,0.693502177,0.981965849
1,2075,emilyeaxelrod,"Adult reply to comment I made on gun control: ""Too many words!"" I won't let students get overwhelmed by words! #education #college #writing",0.604166667,0,0.175280339,0.167982964
1,2076,Rod_Boston,@ScottPresler if you want to put the safety of Americans first you should look into gun control.,0.604166667,1,0.308107438,0.873851716
1,2077,youngmin_yi,"Big morning. #SCOTUS tie blocks DAPA for undoc #immigrant parents of citizens, 4-3 vote upholds UT aff. action prog. No  #gun control vote.",0.604166667,0,0.605734693,0.448168158
1,2078,wv_lacey,Do we finally have a government?!!House Democrats stage sit-in protest to demand vote on gun control https://t.co/fae9A0yWlm,0.604166667,0,0.366172282,0.632401942
0,2079,HRF12,#myrockhall Second Amendments and @WhiskeyPull getting ready! @RocknRollHall https://t.co/iPFGGjKa0Z,0.604166667,0,0.811545115,0.559774963
0,2080,GannonBreslin,"@cortzquartz why is the 2nd amendment about gun rights. Because Britain infringed our rights to own them, that is what makes us american",0.604166667,0,0.09937803,0.838220147
0,2081,ericmain30,@Abbaraju4tfc and thank god the second amendment allows us to protect ourselves. https://t.co/Sw3AB5dBiQ,0.604166667,2,0.081409627,0.927139989
1,2082,teaguehyder,@TechRax Piddle on a cow fat will definitely stop these shootings. 😄😄😄  Just kidding there should be strong &amp; tough gun laws. Period !,0.604166667,1,0.123805593,0.981604039
0,2083,curley235,The gun laws shouldn't be changed at all,0.604166667,0,0.593436201,0.492299166
1,2084,RosenblatLaw,"Illinois U.S. Rep. Dold breaks ranks with GOP, endorses gun control measures https://t.co/8EiHp05O6T",0.604166667,0,0.875058996,0.421948135
1,2085,thefakelindsaym,Netflix's Stranger Things is the most compelling argument for the second amendment. #StrangerThings,0.604166667,0,0.344597802,0.938809013
1,2086,Drsforamerica,The government blocks funding for gun violence research. Can universities fill the gap? https://t.co/jNGCQwsh7a  #EndTheBan,0.604166667,1,0.576023861,0.653582947
1,2087,cmbutler15,Gun violence data needs to be distributed for free so data analysts can try to minimize shootings in the US @POTUS @SenSchumer @SenWarren,0.604166667,1,0.345904451,0.422313858
1,2088,ChaosRu,Thoughts and prayers with the officers and their families in Dallas! No innocent lives should be lost/altered in senseless gun violence.,0.625,3,0.64621188,0.213172543
0,2089,MikeGilbert76,@Kojo1k im not callin you out Nothing about you or any races im just saying it would solve this gun violence which im all for,0.625,1,0.279806202,0.568894211
0,2090,BrandonEdmon,"Clinton and Obama expect more strict gun laws, and if that happens, I expect a disarming of all body guards.",0.625,2,0.332431339,0.464745136
0,2091,Jennjackson74,.@RepCohen: Stand up for our #2A rights and reject any and all calls for new gun control legislation.,0.625,1,0.971227678,0.366539103
1,2092,CheeKy_Cher,A possible solution for the gun problem would be that to buy a gun you would need insurance to cover incidents a million $ minimum,0.625,0,0.296945584,0.162009538
1,2093,tokcolima,The NRA Accidentally Made a Great Case for Gun Control at the Republican Convention via @thenation https://t.co/SA1ThTLuSf,0.625,1,0.285565446,0.409566843
0,2094,BradThat_Lad_,We don't need gun control. RT if agree.,0.625,0,0.025979817,0.013803309
0,2095,Bsmith53095634,@KennedyNation I would like you to ask @GovGaryJohnson about his stance on gun control because he hasn't been articulate on the issue,0.625,0,0.703139858,0.204122586
1,2096,eshennessey,LIVE: House Dems hold sit-in on gun control https://t.co/6IEPSJNSrS via @msnbc #NoBillNoBreak #Proud,0.625,0,0.678703639,0.966755575
0,2097,PeteJazz0215,"Thankfully, Islam is a religion of peace. Things would be bad otherwise. Our biggest problems are gun control and bathroom policy.",0.625,2,0.494859567,0.177030836
0,2098,DawnReevesDC,"""the Second Amendment people...""",0.625,0,0.700516844,0.721320046
1,2099,rainbowherald,The Democrats' House sit-in illustrates who truly represents the people on gun control https://t.co/HoYBevbduc via @Salon,0.625,0,0.917021705,0.098193701
1,2100,jeremyhrussell,"Here's a news report on the #18days campaign against gun violence from #SFJCRC, my quote included https://t.co/XZx7X2Idy6",0.625,0,0.984113903,0.607020696
0,2101,Usfarmcop,@gopquay Hey is there a way that I could possibly go on your show and say how bad gun control is,0.625,1,0.495871349,0.381865973
0,2102,Jennjackson74,.@MarshaBlackburn: Stand up for our #2A rights and reject any and all calls for new gun control legislation.,0.625,1,0.958404522,0.627637382
0,2103,TheNewMinutemen,@Tiedes59 So give me some facts that support your gun control opinion?,0.625,0,0.963193696,0.048518132
0,2104,kris_omalley,@SamLoucas how would you change the gun control laws?,0.625,0,0.153566305,0.0929153
1,2105,eternloptimist,"3 things need to change in the USA1. Better education2. How we deal w/mental illness3. Gun control.Get on that, #lawmakers #NotOneMore",0.625,1,0.943182284,0.808820743
0,2106,kaiarack,@tbtnewspaper if only we had the gun laws of France.. We wouldn't be subject to these type of attacks,0.625,2,0.266423253,0.575764816
1,2107,ClicheByNature,"If the @realDonaldTrump was who he says he is, he would stand up to the gun lobby and help <hashtag> Make America Great Again <\hashtag> by stopping gun violence",0.625,1,0.702010487,0.2523511
1,2108,darchambault,"@HardballChris ask Johnson about affordable health care, stu loans and gun control.  Real issues millennial need 2 know",0.625,0,0.259449555,0.181318033
1,2109,Lj_maloney,"Powerful @sandyhook video showing that when we #KnowTheSigns, we can prevent gun violence before it starts https://t.co/dsNLjdxDEp",0.625,1,0.976949976,0.540631914
1,2110,fulvaleona,@ThomTillis Vote for gun control. Ban automatic weapons that have no place in civilian life. Don't let bad guys buy.#DisarmHate,0.625,1,0.699919244,0.344636588
0,2111,ab4e6987d72e4f8,Democratic Senators held a 15-hour filibuster on Wednesday to force a gun control vote. https://t.co/YOr13ahtoz via @ComplexMag,0.625,0,0.029712514,0.270418815
0,2112,PaladinHouse,Gun laws don’t deter terrorists: Opposing view https://t.co/BrQ4ODuyTR via @usatoday,0.625,2,0.644064518,0.555047819
1,2113,karinabeck,"Kudos america! In the past month you all became experts in gorillas, zoos, gun control, parenting, immigration, islam, disney, and gators.",0.625,0,0.169392868,0.244177129
0,2114,AmdreamRealty,Gun control laws and work https://t.co/S3aRA6EVys,0.625,0,0.524857985,0.69290389
0,2115,TigerNewYork,"Gun control activists raise concerns about DeVos https://t.co/mXloXwSzlI Can't wait 2 hear both sides, unlike most I know there is 2 sides.",0.625,1,0.32072774,0.081838075
1,2116,JacobP_BG,"@coryhenninfowar Mainly, expanded background checks for all gun purchases and stopping gun purchases for terrorist watch list suspects",0.625,1,0.276885063,0.079405385
0,2117,Stephen_Aaron,"If you support the second amendment, you understand that it was created to allow the population to have revolutionsnot4hunting #DebateNight",0.625,1,0.656698359,0.618485685
1,2118,RepRubenGallego,"In wake of the #Orlando tragedy, national leaders are saying ‘Enough!’ to gun violence. We must act. https://t.co/t9fgZzsv1w",0.625,2,0.629265521,0.041804584
1,2119,Cazeno,@realDonaldTrump but you didn't say that...you said after she wins and elects judges then there is something 2nd Amend. gun owners could do,0.625,0,0.181370845,0.393479223
1,2120,CourtnieNW,@RepReneeEllmers You have a moral obligation to vote &amp; address gun violence  #CommonSenseGunLaws #NoBillNoBreak We Demand Action,0.625,1,0.288557205,0.884354161
1,2121,fulvaleona,@SenatorBurr Vote for gun control. Ban automatic weapons that have no place in civilian life. Don't let bad guys buy.#DisarmHate,0.625,1,0.159859738,0.60736828
0,2122,state_fromjake,It's not gun laws  https://t.co/9wQak2bbDJ,0.625,0,0.027075958,0.515554178
1,2123,ROADwomenTX,"Read all the way to the end. It's a stunner: Trump’s Ambiguous Wink Wink to ‘Second Amendment People’, via @nytimes https://t.co/Lg5GzcXknP",0.625,0,0.60798371,0.560248727
0,2124,Alkixkix,"@VP @BarackObama @repjohnlewis Given that it's highly split, it's unfair to imply that pro gun advocates have no conscience.",0.625,2,0.660429674,0.648509569
