idx	word	count_total	0	1
4643	gun control laws in california are here	1	1	0
4644	am far more concerned about gun violence and racism	1	0	1
4645	concerned about gun violence and racism	0	0	0
4646	nugent on erin burnett on gun control <url> via	1	1	0
4647	ted nugent on erin burnett on gun	0	0	0
4648	endanger	0	0	0
4649	please consider your vote today on gun control carefully	0	0	0
4650	<user> please consider your vote today	0	0	0
4651	the second amendment was written to protect	0	0	0
4652	shit about guns then maybe	0	0	0
4653	know shit about guns then maybe you should keep	0	0	0
4654	mouth shut	0	0	0
4655	guns then maybe you should keep your mouth shut	0	0	0
4656	more gun laws associated with fewer gun deaths	3	0	3
4657	likes	0	0	0
4658	<user> do you know why <user> likes gun control	1	0	1
4659	have some decency	0	0	0
4660	some of the strictest gun laws in the world	1	1	0
4661	chicago at night cuz of these strict gun laws	1	1	0
4662	these strict gun laws	0	0	0
4663	at night cuz of these strict gun laws	0	0	0
4664	wrong with him	0	0	0
4665	too many unstable people shoot people to make jokes	0	0	0
4666	people shoot people to make jokes about gun violence	0	0	0
4667	supposed	0	0	0
4668	which you are supposed to represent	0	0	0
4669	represent	0	0	0
4670	murders daily in kc and <allcaps> stl </allcaps>	0	0	0
4671	needs stricter gun laws and this never would have	2	2	0
4672	france needs stricter gun laws and this	0	0	0
4673	lauderdale airport suspect used gun once held by police	2	2	0
4674	airport suspect used gun	0	0	0
4675	to hold vote on gun control measures <url> via	1	0	1
4676	agree to hold vote on gun control measures <url>	0	0	0
4677	proposals	0	0	0
4678	<user> have any real proposals to reduce gun violence	2	0	2
4679	gun deaths are caused	0	0	0
4680	their gun deaths are caused by their gun laws	2	0	2
4681	for joining filibuster over gun control <url> via <user>	0	0	0
4682	<user> for joining filibuster over gun control <url> via	0	0	0
4683	hillary plans to implement gun control via executive order	2	2	0
4684	hillary plans to implement gun control via	0	0	0
4685	of domestic terror attacks are <allcaps> isis </allcaps> related	2	0	2
4686	domestic terror attacks are	0	0	0
4687	for law abiding citizens to arm themselves out of	0	0	0
4688	control fanatics should not over react and put the	0	0	0
4689	ability for law abiding citizens to arm themselves out	0	0	0
4690	fanatics should not over react and put the ability	0	0	0
4691	will drop there guns just cuz matt damon spoke	2	2	0
4692	gun laws work	0	0	0
4693	congress blocks all gun control laws	2	0	2
4694	has one of the strictest gun laws in america	1	1	0
4695	the strictest gun laws in america	0	0	0
4696	senator endorses clinton after orlando shooting based on clinton	2	0	2
4697	shooting based on clinton	0	0	0
4698	heading	1	0	1
4699	heading to the capitol to stand w	1	0	1
4700	will you allow gun violence research	0	0	0
4701	pl ask speaker what he is afraid	0	0	0
4702	<user> will you allow	0	0	0
4703	allow gun	0	0	0
4704	the united nations wants <allcaps> gun confiscation </allcaps>	0	0	0
4705	gun confiscation </allcaps>	0	0	0
4706	nations wants <allcaps> gun confiscation	0	0	0
4707	ground against	0	0	0
4708	moms across america are cheering you on	2	0	2
4709	sweeping	0	0	0
4710	senate makes decision about <allcaps> sweeping	0	0	0
4711	taking a stand to fight	0	0	0
4712	all dems taking a stand to fight gun violence	1	0	1
4713	thankful	0	0	0
4714	no bill no break </hashtag> figure out if	0	0	0
4715	shot up a orlando night club obama gun control	1	1	0
4716	bombs russia russia bombs isisisis shot up a orlando	0	0	0
4717	bombs isis isis bombs	0	0	0
4718	forcing gun control vote so they could run sit	3	3	0
4719	you should hold a vote on gun control laws	2	0	2
4720	instead of gun control how about some terrorist control	2	2	0
4721	on passing gun laws <number> protect domestic violence	0	0	0
4722	on passing gun laws <number> protect domestic violence victims	2	0	2
4723	not care about the people dying from gun violence	1	0	1
4724	uk has gun laws that prevent anyone owning <number>	3	3	0
4725	violence should be treated as a public health crisis	3	0	3
4726	action to prevent	0	0	0
4727	the floor to demand action to prevent gun violence	1	0	1
4728	again	0	0	0
4729	against using watchlists	0	0	0
4730	aclu </allcaps> against using watchlists in gun control measures	2	0	2
4731	<user> he was referring to the powerful voting	0	0	0
4732	interpretation is asinine	0	0	0
4733	asinine	0	0	0
4734	the powerful voting power of the second amendment supporters	0	0	0
4735	the necessary act of force to stop a knife	1	1	0
4736	was the	0	0	0
4737	congressional dems renew gun control push after orlando	0	0	0
4738	congressional dems renew gun control push after orlando massacre	1	0	1
4739	congressional dems renew gun control push after	0	0	0
4740	<url> innocents betrayed	0	0	0
4741	the history of gun control	0	0	0
4742	innocents betrayed	0	0	0
4743	a video to a <user> playlist <url> innocents betrayed	0	0	0
4744	why	0	0	0
4745	who care about american gun control are not american	1	1	0
4746	no hate no racism </hashtag>	1	0	1
4747	cin cle	0	0	0
4748	ignores this	0	0	0
4749	<repeated> <allcaps> nra </allcaps> needs to go	0	0	0
4750	democrat needs to be voted out	1	0	1
4751	amer want stricter gun controls	0	0	0
4752	polls i read most amer want stricter gun controls	1	0	1
4753	has a majority in congress	0	0	0
4754	affected	0	0	0
4755	affected most by gun violence are children and families	1	0	1
4756	the people affected most by gun violence	0	0	0
4757	remeber when they shoved that <user> gun control bullshit	2	2	0
4758	football </hashtag> remeber when they shoved that <user> gun	0	0	0
4759	be idle	0	0	0
4760	<user> will not be idle on gun violence	1	0	1
4761	that have gun control do not have mass shooting	2	2	0
4762	more concerned with gun control than protecting the nation	2	2	0
4763	protecting	2	0	2
4764	st pete	0	0	0
4765	fl marching to raise awareness for gun violence	1	0	1
4766	fl marching to raise awareness for	0	0	0
4767	criminals wont stop being criminals because of gun laws	3	3	0
4768	down house of representatives over gun control <url> via	0	0	0
4769	shut down house of representatives over gun control <url>	0	0	0
4770	democrats shut down	0	0	0
4771	a gun clay shooting is a sport i enjoy	1	1	0
4772	we def need to step up gun	0	0	0
4773	dont get me wrong we def need to step	0	0	0
4774	as usual immediately pushing gun control instead of muslim	2	2	0
4775	usual immediately pushing gun	0	0	0
4776	lawmakers that put common sense gun control in place	0	0	0
4777	electing lawmakers that put common sense gun control in	0	0	0
4778	thoughts and prayers are not enough	0	0	0
4779	had enough	0	0	0
4780	had enough gun violence and are proud of <user>	1	0	1
4781	gun violence and are	0	0	0
4782	control laws they make psychos are going to have	0	0	0
4783	they make psychos are going to have them anyways	1	1	0
4784	honestly takes	0	0	0
4785	voice your support of common sense gun control measures	1	0	1
4786	honestly	0	0	0
4787	attacks on u.s. soil norm for ppl	0	0	0
4788	attacks on u.s. soil norm for ppl in their	0	0	0
4789	u.s. soil norm	0	0	0
4790	on u.s. soil norm for ppl in their <number>	0	0	0
4791	when will we talk about the economy	1	0	1
4792	american medical association says	1	0	1
4793	the garbage years	0	0	0
4794	second amendment is trash that should have	0	0	0
4795	trash that should have been in the garbage years	1	0	1
4796	treasury illegally to lobby dc for more gun control	2	2	0
4797	treasury illegally to lobby	0	0	0
4798	fires no shots on a trespasser to protect him	2	2	0
4799	assault	3	2	1
4800	taking guns away will not prevent deaths	2	2	0
4801	where there is a will there is a way	0	0	0
4802	gun violence to	0	0	0
4803	has tough gun laws and high gun crime rate	3	3	0
4804	that did not stop the san bernardino massacre	0	0	0
4805	deserve to see what is happening with gun control	1	0	1
4806	why we need better gun laws	0	0	0
4807	is why we need better gun laws	0	0	0
4808	need better gun laws	0	0	0
4809	better gun laws	0	0	0
4810	to force a vote on gun control <url> via	0	0	0
4811	house democrats are staging a sit	1	0	1
4812	</allcaps> <user> mitch mcconnell says he may be	0	0	0
4813	fire </allcaps> <user> mitch mcconnell says he may be	1	1	0
4814	mcconnell	0	0	0
4815	but the gun didn \u2019 t murder them	2	2	0
4816	but that did not stop the san bernardino massacre	1	1	0
4817	is because remember guns pull their own triggers not	2	2	0
4818	remember guns pull	0	0	0
4819	thank you for your support on gun control	0	0	0
4820	thank you for your	0	0	0
4821	are my	0	0	0
4822	<user> praying is pointless	0	0	0
4823	<repeated> a fools world	0	0	0
4824	and gun control	0	0	0
4825	biden is now on the <allcaps> dnc </allcaps>	0	0	0
4826	of law abiding citizens	0	0	0
4827	only take the guns out of law abiding citizens	0	0	0
4828	of law abiding citizens hands	0	0	0
4829	law abiding citizens hands which is the <allcaps> last	0	0	0
4830	<user> <user> those strict gun laws are quite effective	2	2	0
4831	those strict gun laws are quite	0	0	0
4832	mentally	2	0	2
4833	of people who r mentally ill a good idea	1	0	1
4834	chicago technically has restrictive gun laws	1	0	1
4835	<user> it really has nothing to do w	1	0	1
4836	two words for you <user>	1	1	0
4837	two words for you	0	0	0
4838	<user> and hillary for gun control	1	1	0
4839	hillary for gun control	0	0	0
4840	and hillary for gun control	0	0	0
4841	banning	0	0	0
4842	time to politicize for gun control or banning muslims	1	0	1
4843	time to politicize for gun control or banning	0	0	0
4844	wishing	1	0	1
4845	<allcaps> easier </allcaps> for dangerous people to get guns	1	0	1
4846	libtards can start allowing the crazies to be locked	0	0	0
4847	can start allowing the crazies to be locked up	0	0	0
4848	gun laws only hurt honest	0	0	0
4849	allowing the crazies to be locked up instead of	0	0	0
4850	chicago has lost so many to gun violence	1	0	1
4851	lost so many to gun violence	0	0	0
4852	was created to allow the population to have revolutionsnot4hunting	2	2	0
4853	it was created to allow the population to have	0	0	0
4854	wages filibuster to push vote on gun control measures	2	2	0
4855	is gun control	0	0	0
4856	<user> this is gun control	0	0	0
4857	this is gun control	0	0	0
4858	proper	0	0	0
4859	will not get us a proper gun control law	1	0	1
4860	prayers will not get us a	0	0	0
4861	literally	0	0	0
4862	four gun control bills fail on senate floor \u201d	2	0	2
4863	lmao	0	0	0
4864	for gun violence	0	0	0
4865	it because he is the reason for gun violence	0	0	0
4866	arms federal agencies to the teeth	2	2	0
4867	gun control rhetoric	0	0	0
4868	<allcaps> gun control </allcaps>	0	0	0
4869	willis ice t sandy hook victim venteran speak up	1	1	0
4870	sandy hook victim	0	0	0
4871	<user> that anti gun chic probably thinks an ar	2	2	0
4872	anti	1	0	1
4873	gun control was about <allcaps> logic </allcaps> not partisanship	2	0	2
4874	<allcaps> logic </allcaps> not partisanship	0	0	0
4875	take action against gun	0	0	0
4876	take action against gun violence in this country \ud83c\uddfa	0	0	0
4877	demand our leaders take action against gun violence in	0	0	0
4878	reduce gun violence by banning assault weapons	1	0	1
4879	not voting for people beholden to the	0	0	0
4880	voting for people beholden to the <allcaps> nra </allcaps>	0	0	0
4881	second amendment comment	0	0	0
4882	comment	0	0	0
4883	this in light of donald trump	0	0	0
4884	let him get shot	0	0	0
4885	needed you then and you let him get shot	1	0	1
4886	we need to take action now	1	0	1
4887	so sick of the gun violence	0	0	0
4888	control will achieve is keeping firearms out of the	1	1	0
4889	the hands of law abiding	0	0	0
4890	achieve is keeping firearms out of the hands of	0	0	0
4891	the second amendment before we talk about gun rights	1	0	1
4892	psychiatric screenings	0	0	0
4893	sad as systemic issues related	0	0	0
4894	sad as systemic issues related to no gun control	1	0	1
4895	sad as systemic issues related to	0	0	0
4896	obsessed	0	0	0
4897	obsessed with the live coverage of the democratic sit	2	0	2
4898	jordan	0	0	0
4899	am thrilled michael jordan has added his voice to	1	0	1
4900	has added his voice	0	0	0
4901	rights to life liberty pursuit of happiness of <number>	0	0	0
4902	gun control and makes millions in movies using gun	2	2	0
4903	millions	0	0	0
4904	vetoes others <url> what a fuck	1	1	0
4905	california governor signs stringent gun bills	1	1	0
4906	gun control would have no effect on on this	2	2	0
4907	blacks are perpetrated by young blacks with illegal guns	0	0	0
4908	here comes the gun control blah blah	2	2	0
4909	gun control blah blah	0	0	0
4910	wasted	0	0	0
4911	the <allcaps> gop </allcaps> wasted <money> trying to use	2	0	2
4912	takin	0	0	0
4913	impacted by gun violence today and doing your job	0	0	0
4914	a stand for americans impacted by gun violence today	0	0	0
4915	<user> how about we try radical muslim terrorist nutcase	2	2	0
4916	try radical muslim terrorist nutcase	0	0	0
4917	crisis	0	0	0
4918	the gun crisis in chicago is heartbreaking	1	0	1
4919	violence is unacceptable	0	0	0
4920	rejects tighter gun control	0	0	0
4921	us senate rejects tighter gun control <url> via <user>	1	0	1
4922	us senate rejects tighter gun control <url>	0	0	0
4923	<user> please help pass	0	0	0
4924	bill on gun control and end this sit in	0	0	0
4925	help pass bill on gun control and end this	0	0	0
4926	the democrats are responsible for the gun control problems	1	0	1
4927	the democrats are responsible for	0	0	0
4928	will use this horrible incident as a way for	0	0	0
4929	way for gun control agenda	0	0	0
4930	horrible incident as a way for gun control agenda	0	0	0
4931	is not trying to take away guns	0	0	0
4932	she is not trying to take away guns	1	0	1
4933	trying to take away guns	0	0	0
4934	<user> gun control	3	3	0
